"PrecursorName","Replicate","Precursor.Mz","Retention.Time","Collisional.Cross.Section","methodCE","Total.Area","SignalToNoise","Mass.Error.PPM","RetentionTime.Error","CCS.Error","CountDetectedFragments","DIA.cosSim","DIA.RTdiffSd","DIA.RTdiffMean","DIA.FWHMdiffSd","DIA.FWHMdiffMean","DIA.MassErrorSd","DIA.MassErrorMean","PeakDecoderScore","ConfidenceDescription"
"01_malic acid","Aniger_SF53_IMS_26_42_20V_25Aug",133.014247,2.21,116.25,"20V",1327251,1144753,11,0.01,-0.1,4,1,0,0,0.0320936130717624,0.00599999999999999,5.18912324000886,17.18,0.996724476771081,"RT-CCS-DIA"
"01_malic acid","Aniger_SF53_IMS_27_43_20V_25Aug",133.014247,2.21,116.25,"20V",1730170,1482692,12.1,0.01,-0.1,4,0.999979273292688,0.0219089023002067,0.016,0.0409878030638384,0.00600000000000001,4.28567380933267,17.12,0.997148829107223,"RT-CCS-DIA"
"01_malic acid","Aniger_SF53_IMS_28_44_20V_25Aug",133.014247,2.21,116.25,"20V",1643654,1403708,10.3,0.01,-0.1,4,0.999914050348877,0,0,0.0270185121722126,0.016,3.52349258548957,14.4,0.997102843610048,"RT-CCS-DIA"
"01_malic acid","Aniger_SF53_IMS_29_45_20V_25Aug",133.014247,2.2,116.25,"20V",1261975,1082094,10.6,0,-0.1,4,0.999985809937595,0.0134164078649989,0.00600000000000005,0.0238746727726266,0.00800000000000001,3.48740591270933,14.82,0.99724853565569,"RT-CCS-DIA"
"01_malic acid","Aniger_SF53_IMS_30_46_20V_25Aug",133.014247,2.21,116.25,"20V",1194948,1050721,10.8,0.01,-0.1,4,0.9999118684754,0.0164316767251551,-0.0120000000000001,0.0288097205817759,-0.00599999999999999,4.73075046900595,15,0.997204033302919,"RT-CCS-DIA"
"01_malic acid","Aniger_SF53_IMS_31_47_20V_25Aug",133.014247,2.21,116.25,"20V",1285165,1089619,11.7,0.01,-0.1,4,0.999907347215476,0,0,0.0270185121722126,0.016,4.73972573046163,17,0.996756560786576,"RT-CCS-DIA"
"01_malic acid","Aniger_SF53_IMS_32_48_20V_25Aug",133.014247,2.2,116.25,"20V",1093449,942940,9.7,0,-0.1,4,0.999957033355752,0.0178885438199983,-0.00800000000000001,0.0547722557505166,0.02,4.33670381741709,14.02,0.998110823053397,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_01_01_20V_25Aug",133.014247,2.21,116.25,"20V",1157121,1012387,11.4,0.01,-0.1,4,0.999923585251308,0.0219089023002067,0.016,0.0465832587954085,0.00799999999999999,6.64341779508108,16.7,0.997380832625965,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_02_02_20V_25Aug",133.014247,2.21,116.25,"20V",890116,760541,10.3,0.01,-0.1,4,0.999848311101496,0,0,0.0584807660688538,-0.018,4.02156685882505,16.24,0.996713413100318,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_03_03_20V_25Aug",133.014247,2.21,116.25,"20V",849396,1402.47216890595,10.6,0.01,NA,4,0.999846627675568,0.0736206492772238,-0.022,0.0752994023880668,-0.012,3.80065783779598,14,0.996279786239705,"None"
"01_malic acid","Apseud_SF42_IMS_05_05_20V_25Aug",133.014247,2.21,116.25,"20V",987558,859319,9.6,0.01,-0.1,4,0.999963297577797,0,0,0.0240831891575846,0.016,7.71219813023499,10.86,0.997765239727806,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_06_06_20V_25Aug",133.014247,2.21,116.25,"20V",1183810,475.347764705882,12.5,0.01,-0.1,4,0.999786121787052,0.0670820393249937,-0.03,0.0496990945591567,-0.022,10.3660503568138,13.3,0.995445820459592,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_07_07_20V_25Aug",133.014247,2.2,116.25,"20V",974444,4489.0652173913,10.8,0,-0.1,4,0.999820758127197,0,0,0.0212132034355964,0.01,4.70531614240744,16.8,0.996563133817932,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_08_08_20V_25Aug",133.014247,2.2,116.25,"20V",1047033,908699,10.2,0,-0.1,4,0.999987423140084,0.0178885438199983,-0.00800000000000001,0.0628490254498827,-0.05,6.76372678336433,12.66,0.997083934520706,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_09_09_20V_25Aug",133.014247,2.2,116.25,"20V",961585,821985,10.7,0,-0.1,4,0.999895528952152,0.0178885438199983,0.00800000000000001,0.0491934955049954,0.018,6.16222362463421,13.16,0.998178486728853,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_10_10_20V_25Aug",133.014247,2.2,116.25,"20V",1103989,940677,9.6,0,-0.1,4,0.9997872569374,0.0357770876399965,-0.0159999999999999,0.0311448230047949,0.018,4.86137840534966,14.76,0.997649958872195,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_11_11_20V_25Aug",133.014247,2.21,116.25,"20V",1032809,1594.52181818182,11.1,0.01,-0.1,4,0.999888206809773,0.0178885438199983,0.00800000000000001,0.0461519230368573,-0.004,4.12710552324508,15.04,0.997499251644164,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_12_12_20V_25Aug",133.014247,2.21,116.25,"20V",861432,738328,10.8,0.01,-0.1,4,0.999936512458684,0.0438178046004133,-0.00800000000000001,0.0384707681233427,0.014,3.70175633990137,15.64,0.9975283015803,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_13_13_20V_25Aug",133.014247,2.21,116.25,"20V",872032,728890,9.9,0.01,-0.1,4,0.999766057265632,0,0,0.0589067059000926,-0.012,6.90745973567707,12.86,0.997540614207572,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_14_14_20V_25Aug",133.014247,2.21,116.25,"20V",1232449,1058213,10.5,0.01,-0.1,4,0.999985586837875,0.0219089023002067,0.016,0.0501996015920445,-0.018,6.08383102986925,14.94,0.997216552618268,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_15_15_20V_25Aug",133.014247,2.21,116.25,"20V",913308,74.8442817758342,11.2,0.01,-0.1,4,0.99977416188304,0.053665631459995,-0.024,0.0484767985741633,0.02,7.87127689768312,13.52,0.997797395527597,"RT-CCS-DIA"
"01_malic acid","Apseud_SF42_IMS_16_16_20V_25Aug",133.014247,2.21,116.25,"20V",1000514,2269.42408376963,11.4,0.01,-0.1,4,0.999980269987122,0,0,0.0614817045957576,-0.014,4.45499719416298,16.12,0.996867534661217,"RT-CCS-DIA"
"01_malic acid","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",133.014247,2.17,116.25,"20V",1114034,965991,15.1,-0.03,-0.1,4,0.999962842496045,0,0,0.0465832587954085,0.022,6.86644012571289,18.74,0.996894116941054,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_01_17_20V_25Aug",173.009162,2.09,124.63,"20V",261853,196.715736040609,13.5,0.09,0.16,2,0.998612726491143,0.0230940107675851,-0.0133333333333333,0.01,0,24.6931164497315,0,0.997492280284547,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_02_18_20V_25Aug",173.009162,2.05,124.63,"20V",171841,88.1011627906977,15.2,0.05,0.16,1,0.999393337571343,0,0,0,0,1.27279220613579,16.1,0.995114995800186,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_03_19_20V_25Aug",173.009162,2.05,124.63,"20V",160560,128703,15,0.05,0.16,1,0.998088749327776,0.0282842712474619,-0.02,0.00707106781186548,-0.005,4.31335136523794,18.05,0.995479501294422,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_04_20_20V_25Aug",173.009162,2.04,124.63,"20V",175477,334.987012987013,11,0.04,0.16,1,0.999012779856478,0.0212132034355963,-0.0149999999999999,0,0,5.23259018078045,14.7,0.996471049910283,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_05_21_20V_25Aug",173.009162,2.07,124.63,"20V",247330,71.2072885322635,15.1,0.07,0.16,2,0.999971512776257,0,0,0.0152752523165195,-0.00333333333333333,4.10406302745625,12.9333333333333,0.996823899685228,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_06_22_20V_25Aug",173.009162,2.05,124.63,"20V",187807,613.315789473684,15.1,0.05,0.16,2,0.998562224498524,0,0,0.00577350269189626,0.00333333333333334,6.30951662173894,14.7,0.996511636736209,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_07_23_20V_25Aug",173.009162,2.05,124.63,"20V",226028,195538,12.6,0.05,0.16,2,0.999527597919114,0.0230940107675851,-0.0266666666666667,0.0208166599946613,0.00666666666666666,9.45163125250522,9.26666666666667,0.997990214695089,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_08_24_20V_25Aug",173.009162,2.05,124.63,"20V",142886,116750,13.7,0.05,0.16,2,0.999267432435753,0.0923760430703402,-0.0533333333333334,0.00577350269189626,0.00333333333333334,4.82217101867337,13.1666666666667,0.985693259909526,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_09_25_20V_25Aug",173.009162,2.05,124.63,"20V",149798,76.9316807738815,16.2,0.05,0.16,2,0.999965659371013,0.0230940107675851,-0.0133333333333333,0.0321455025366432,0.0133333333333333,11.8861263664829,11,0.998228041087364,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_10_26_20V_25Aug",173.009162,2.05,124.63,"20V",85535,66640,9.4,0.05,0.16,1,0.995445559050631,0,0,0.00707106781186548,-0.005,6.08111831820431,13.7,0.996553972877175,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_11_27_20V_25Aug",173.009162,2.05,124.63,"20V",133484,240.308724832215,9.5,0.05,0.16,1,0.998070236464733,0.0282842712474619,-0.02,0.00707106781186548,0.005,3.25269119345812,11.8,0.997037587557807,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_12_28_20V_25Aug",173.009162,2.05,124.63,"20V",105963,74.0365296803653,12.1,0.05,0.16,1,0.997030851885705,0.0282842712474619,-0.02,0.00707106781186548,0.005,0.636396103067893,11.65,0.996638049113306,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_13_29_20V_25Aug",173.009162,2.05,124.63,"20V",370359,112.459022286125,15.8,0.05,0.15,1,0.999937355133923,0,0,0,0,0.282842712474618,16,0.994881480287083,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_14_30_20V_25Aug",173.009162,2.08,124.63,"20V",163943,139.2458374143,13.3,0.08,0.16,1,0.999785668230647,0,0,0.00707106781186548,0.005,1.27279220613578,14.2,0.995971798498272,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF42_IMS_15_31_20V_25Aug",173.009162,2.08,124.63,"20V",193643,160286,15.2,0.08,0.16,1,0.999703054212643,0,0,0.0141421356237309,-0.01,3.32340187157677,17.55,0.995626336084911,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_17_33_20V_25Aug",173.009162,2.05,124.63,"20V",289919,80.356890459364,13.1,0.05,0.16,1,0.999960014196993,0,0,0.00707106781186546,-0.00499999999999999,0.989949493661167,13.8,0.995826771283849,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_18_34_20V_25Aug",173.009162,2.05,124.63,"20V",290875,240399,15.4,0.05,0.16,1,0.999658185469506,0.0282842712474619,-0.02,0.0141421356237309,-0.01,0.636396103067893,15.85,0.995794813657726,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_19_35_20V_25Aug",173.009162,2.05,124.63,"20V",263213,2690.39534883721,15.1,0.05,0.16,2,0.998609442676665,0,0,0.0115470053837925,0.00666666666666667,10.0351050484453,11.3666666666667,0.997385100992585,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_20_36_20V_25Aug",173.009162,2.05,124.63,"20V",291348,239026,15.5,0.05,0.16,2,0.999412861721237,0.0461880215351701,-0.0266666666666667,0.0173205080756888,0.01,20.2672149048654,4.1,0.997778559792937,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_21_37_20V_25Aug",173.009162,2.08,124.63,"20V",219367,218.351015801354,13.5,0.08,0.16,2,0.998904495744205,0.0230940107675851,0.0133333333333333,0.0115470053837925,0.0133333333333333,8.61761761354803,10.2666666666667,0.997953746960148,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_22_38_20V_25Aug",173.009162,2.05,124.63,"20V",248485,207670,15.1,0.05,0.16,2,0.999941105367806,0.04618802153517,0.0266666666666666,0.0152752523165195,-0.00333333333333333,18.8088631589826,5.56666666666667,0.997334049457404,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_23_39_20V_25Aug",173.009162,2.06,124.63,"20V",375847,318501,17.5,0.06,0.16,2,0.999958376163457,0,0,0.0208166599946613,-0.00666666666666666,7.90969868789787,12.9333333333333,0.997182555324185,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_24_40_20V_25Aug",173.009162,2.08,124.63,"20V",280595,244574,16.4,0.08,0.16,1,0.999402143112099,0,0,0.0141421356237309,-0.01,2.40416305603426,14.7,0.996131887161317,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_25_41_20V_25Aug",173.009162,2.08,124.63,"20V",341504,625.473094170404,14.4,0.08,0.16,2,0.999167041412468,0,0,0.0346410161513776,0.02,3.27465010853577,13.3666666666667,0.997418692887321,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_26_42_20V_25Aug",173.009162,2.05,124.63,"20V",288397,874.803571428571,16,0.05,0.16,1,0.999992237049838,0,0,0,0,0.42426406871193,16.3,0.994846771424463,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_27_43_20V_25Aug",173.009162,2.05,124.63,"20V",327765,211.953703703704,15.8,0.05,0.16,2,0.999923621318779,0,0,0.01,0.01,5.40030863315546,21.2333333333333,0.994962757559628,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_28_44_20V_25Aug",173.009162,2.05,124.63,"20V",357268,128.817949808592,13.4,0.05,0.16,2,0.999978078063345,0.0230940107675851,-0.0133333333333333,0.0152752523165195,0.00333333333333335,19.3846158933659,2.96666666666667,0.998158288670235,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_29_45_20V_25Aug",173.009162,2.05,124.63,"20V",283395,244250,15.3,0.05,0.16,1,0.999760305334946,0,0,0,0,0.212132034355964,15.45,0.994991733299577,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_30_46_20V_25Aug",173.009162,2.05,124.63,"20V",269150,61.4959392192822,14.5,0.05,0.16,1,0.999860330644724,0,0,0.0141421356237309,-0.01,0.919238815542512,15.15,0.995763927370392,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_31_47_20V_25Aug",173.009162,2.05,124.63,"20V",319175,278903,16.2,0.05,0.16,2,0.999253486149085,0.0230940107675851,-0.0133333333333333,0.0152752523165195,0.00333333333333335,10.9546032942016,9.33333333333333,0.998038922626733,"RT-CCS-DIA"
"03_cis-aconitic acid","Aniger_SF53_IMS_32_48_20V_25Aug",173.009162,2.04,124.63,"20V",284136,87.5308194343727,14.9,0.04,0.16,1,0.999971803280895,0,0,0.00707106781186546,-0.00499999999999999,1.69705627484771,16.1,0.995501979996866,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_01_01_20V_25Aug",173.009162,2.05,124.63,"20V",314974,270713,16.1,0.05,0.15,1,0.99982436302951,0,0,0.00707106781186548,0.005,1.48492424049175,17.15,0.995374934711001,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_02_02_20V_25Aug",173.009162,2.05,124.63,"20V",293572,598.651105651106,13,0.05,0.16,1,0.99973066889216,0,0,0.00707106781186548,-0.005,2.75771644662753,14.95,0.995953657669563,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_03_03_20V_25Aug",173.009162,2.05,124.63,"20V",308002,146.699383062255,12.4,0.05,NA,1,0.999996317354367,0,0,0,0,2.47487373415292,14.15,0.995812413035645,"None"
"03_cis-aconitic acid","Apseud_SF42_IMS_05_05_20V_25Aug",173.009162,2.05,124.63,"20V",216272,155.444350042481,9.5,0.05,0.16,1,0.999977631640004,0,0,0,0,5.72756492761104,13.55,0.996400890015653,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_06_06_20V_25Aug",173.009162,2.05,124.63,"20V",167502,134719,15.1,0.05,0.16,1,0.998324616340833,0,0,0,0,0.494974746830584,15.45,0.995050713714434,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_07_07_20V_25Aug",173.009162,2.05,124.63,"20V",95360,519.899371069182,14.3,0.05,0.16,1,0.999655282806357,0,0,0.00707106781186548,0.005,4.17193000900063,11.35,0.996876262153434,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_08_08_20V_25Aug",173.009162,2.04,124.63,"20V",191108,161491,14.4,0.04,0.16,2,0.999992664767203,0,0,0.0264575131106459,0.02,17.0097031132233,5.7,0.998049835341324,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_09_09_20V_25Aug",173.009162,2.05,124.63,"20V",167958,138330,14.1,0.05,0.16,1,0.999544662434789,0,0,0,0,0.494974746830583,13.75,0.99542639631409,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_10_10_20V_25Aug",173.009162,2.05,124.63,"20V",288750,239971,14.9,0.05,0.16,2,0.999829003538762,0.0230940107675851,0.0133333333333333,0.01,0,3.89743505398102,12.7,0.997205313538483,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_11_11_20V_25Aug",173.009162,2.05,124.63,"20V",236856,209641,15,0.05,0.16,1,0.998662838706966,0,0,0,0,0.141421356237309,14.9,0.99508075968498,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_12_12_20V_25Aug",173.009162,2.05,124.63,"20V",243070,209680,12.5,0.05,0.16,1,0.999737957710062,0,0,0.00707106781186548,0.005,4.59619407771256,15.75,0.996221257434791,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_13_13_20V_25Aug",173.009162,2.05,124.63,"20V",190922,2048.64556962025,14.4,0.05,0.16,2,0.99998430081502,0.0230940107675851,-0.0133333333333333,0.0173205080756888,0.01,11.9578426147863,7.1,0.998342611199465,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_14_14_20V_25Aug",173.009162,2.05,124.63,"20V",193696,161265,14.9,0.05,0.16,2,0.999928026825227,0,0,0.0208166599946613,0.00666666666666666,2.2722969289539,17.3333333333333,0.996077347154753,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_15_15_20V_25Aug",173.009162,2.05,124.63,"20V",151952,122442,15.9,0.05,0.16,2,0.998916846594546,0.0230940107675851,0.0133333333333333,0.0152752523165195,0.00333333333333333,4.31083905212585,15.0666666666667,0.997034151256657,"RT-CCS-DIA"
"03_cis-aconitic acid","Apseud_SF42_IMS_16_16_20V_25Aug",173.009162,2.05,124.63,"20V",216833,174533,17.3,0.05,0.16,1,0.998377561911346,0,0,0,0,1.76776695296637,18.55,0.994527428241356,"RT-CCS-DIA"
"03_cis-aconitic acid","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",173.009162,2.01,124.63,"20V",318389,263721,13.4,0.01,0.16,2,0.99983822254714,0,0,0.01,0,6.31215758147191,20.5666666666667,0.995072554231779,"RT-CCS-DIA"
"04_trans-aconitic acid","Aniger_SF42_IMS_01_17_20V_25Aug",173.009162,3.66,126.92,"20V",196584,18.1233435270133,5.6,0.16,0.72,7,0.850252491651373,0.0258774584753383,0.01125,0.118555291500874,0.15375,14.2256056863269,7.025,0.998441857758867,"RT-CCS-DIA"
"04_trans-aconitic acid","Aniger_SF42_IMS_02_18_20V_25Aug",173.009162,3.65,126.92,"20V",47316,31838,5.7,0.15,0.72,6,0.696319311327813,0.120672717554155,0.0857142857142857,0.105198225587063,-0.03,19.6961804370676,-2.34285714285714,0.886884588788474,"RT-CCS-DIA"
