"PrecursorName.Replicate","PrecursorName","Label","DIA.cosSim","DIA.RTdiffSd","DIA.RTdiffMean","DIA.FWHMdiffSd","DIA.FWHMdiffMean","DIA.MassErrorSd","DIA.MassErrorMean","PeakDecoderScore","featTarget","Total.Area","Precursor.Mz","Precursor.SignalToNoise","CountFragments"
"raw12975.20V_HAHM_36h_R2_08","raw12975","target",0.999940578604629,0.0219089023002067,-0.016,0.00547722557505167,-0.004,7.12579820090353,10.02,0.981894581690973,12975,888357,462.26221,75845,5
"raw12975.20V_HAHM_36h_R3_09","raw12975","target",0.999378467396269,0,0,0,0,9.95502385732953,17.875,0.980172841614588,12975,1525479,462.26221,335751,4
"raw12975.20V_HAHM_60h_R2_20","raw12975","target",0.999671000949299,0,0,0,0,11.4333940717531,17.025,0.980752665423651,12975,1247548,462.26221,183816,4
"raw12975.20V_HALM_36h_R1_04","raw12975","target",0.99994897619184,0,0,0,0,7.97637135544729,19.025,0.978872365577494,12975,2098265,462.26221,414759,4
"raw12975.20V_HALM_36h_R2_05","raw12975","target",0.999838442280034,0,0,0,0,10.3267855598923,20.075,0.977664793396806,12975,1579912,462.26221,252408,4
"raw12975.20V_HALM_36h_R3_06","raw12975","target",0.99992864426114,0,0,0,0,9.95052762420164,16.86,0.981194107443883,12975,2474565,462.26221,418125,5
"raw12975.20V_HALM_60h_R1_16","raw12975","target",0.999863484374774,0,0,0.00577350269189626,0.00333333333333334,12.2581945380767,15.2666666666667,0.982203183279416,12975,692731,462.26221,134331,3
"raw12975.20V_HALM_60h_R2_17","raw12975","target",0.999949420513428,0,0,0.00577350269189626,-0.00333333333333334,13.5955875194859,17.5,0.978879900156346,12975,827938,462.26221,65326,3
"raw12975.20V_LAHM_36h_R2_11","raw12975","target",0.987559775411782,0,0,0.0140788595317336,-0.00625,9.41676885743118,19.9125,0.975020754390213,12975,903210,462.26221,98124,8
"raw12975.20V_LAHM_36h_R3_12","raw12975","target",0.999745896260302,0,0,0.00447213595499958,-0.002,10.709435092478,14.12,0.983021330867389,12975,934355,462.26221,131973,5
"raw12975.20V_LAHM_60h_R1_22","raw12975","target",0.9753100488954,0.0178885438199983,-0.00800000000000001,0.0178885438199983,-0.008,12.0077891387216,18.62,0.963921467898444,12975,765979,462.26221,74136,5
"raw12975.20V_LALM_36h_R2_02","raw12975","target",0.999929270099227,0,0,0.00447213595499958,-0.002,8.15340419702102,18.56,0.979463214226974,12975,1984280,462.26221,343755,5
"raw12975.20V_LALM_36h_R3_03","raw12975","target",0.99967054778006,0,0,0.00447213595499958,-0.002,8.8338553304885,16.28,0.98165937762466,12975,1195178,462.26221,167584,5
"raw12975.20V_LALM_60h_R1_13","raw12975","target",0.999822335182283,0,0,0.00447213595499958,-0.002,9.93302572230637,17.4,0.98066046196787,12975,1484189,462.26221,169321,5
"raw12975.20V_LALM_60h_R3_15","raw12975","target",0.999985633640614,0.0230940107675845,0.013333333333333,0,0,13.8348593535798,18.3666666666667,0.970253909061283,12975,1179977,462.26221,167427,3
"raw12978.20V_HAHM_60h_R2_20","raw12978","target",0.977334457293802,0,0,0.0125356634105602,-0.00285714285714286,15.3083699483711,19.1428571428571,0.968818477433033,12978,1298589,462.29956,139068,7
"raw12978.20V_HALM_36h_R3_06","raw12978","target",0.99870598577322,0,0,0.00755928946018454,-0.00285714285714286,14.3983133932912,23.0857142857143,0.968646750190096,12978,2371731,462.29956,318039,7
"raw12978.20V_LAHM_36h_R2_11","raw12978","target",0.999645861416746,0,0,0.00577350269189626,-0.00333333333333334,18.8119642780864,27.6,0.942642271449285,12978,1018262,462.29956,68884,3
"raw12978.20V_LALM_36h_R2_02","raw12978","target",0.994427175913473,0,0,0.0133333333333333,-0.00444444444444445,15.6985668135661,23.3666666666667,0.963279133623206,12978,2007874,462.29956,257946,9
"raw12978.20V_LALM_36h_R3_03","raw12978","target",0.995911179099539,0,0,0.0142984070596848,-0.006,13.2126875052395,18.42,0.976633382869678,12978,1193813,462.29956,125311,10
"raw12978.40V_LALM_60h_R2_14","raw12978","target",0.986919147330679,0,0,0.0152752523165195,-0.00333333333333333,22.8225765416615,21.3,0.938345662882446,12978,485263,462.29956,186507,3
"raw12980.20V_HAHM_36h_R2_08","raw12980","target",0.996915100933437,0.0227058484879017,-0.00400000000000009,0.0097182531580755,-0.005,9.7029720532766,11.01,0.980238332219501,12980,877889,462.32944,42582,10
"raw12980.20V_HAHM_60h_R3_21","raw12980","target",0.999430838937188,0.014142135623731,-0.005,0.011259916264596,-0.00125,8.83102283349524,6.8125,0.983490410171242,12980,984496,462.32944,97467,8
"raw12980.20V_HALM_36h_R1_04","raw12980","target",0.984402020506007,0,0,0.0163299316185545,-0.01,6.56564289819867,15.49,0.979381640469159,12980,2003352,462.32944,275983,10
"raw12980.20V_HALM_36h_R2_05","raw12980","target",0.985408991196949,0,0,0.0139443337755679,-0.00777777777777778,10.0613672585346,12.9888888888889,0.981418006619699,12980,1583248,462.32944,169865,9
"raw12980.20V_HALM_36h_R3_06","raw12980","target",0.94277359275129,0,0,0.00404519917477946,-0.00181818181818182,6.90859806854671,15.2545454545455,0.971209891385408,12980,2125533,462.32944,271183,11
"raw12980.20V_HALM_60h_R1_16","raw12980","target",0.99163127253908,0,0,0.010690449676497,-0.005,8.90913455793707,15.4875,0.981044914848058,12980,690417,462.32944,83375,8
"raw12980.20V_HALM_60h_R3_18","raw12980","target",0.997896219139051,0.0176383420737636,0.0088888888888887,0.00781735959970572,-0.00111111111111111,9.38652994692098,15.0777777777778,0.97950872266399,12980,1430269,462.32944,78062,9
"raw12980.20V_LAHM_36h_R3_12","raw12980","target",0.97692633200284,0,0,0.0126491106406735,-0.01,7.79497701514678,12.2166666666667,0.980491062339715,12980,901537,462.32944,82230,6
"raw12980.20V_LALM_36h_R2_02","raw12980","target",0.970748188294542,0.0176776695296636,0.00624999999999998,0.0106066017177982,-0.00375,9.31603839776176,15.3,0.973214884009849,12980,1945832,462.32944,219075,8
"raw12980.20V_LALM_60h_R1_13","raw12980","target",0.989657938651394,0.0120604537831103,0.00363636363636356,0.0127207775634268,-0.00272727272727272,7.0356882457162,15.9090909090909,0.978969871878835,12980,1465543,462.32944,100650,11
"raw12980.20V_LALM_60h_R3_15","raw12980","target",0.974051889132499,0.0202259958738976,-0.00909090909090922,0.0112815214963553,-0.00454545454545454,9.71148336202607,10.8909090909091,0.975847492716412,12980,1222211,462.32944,108242,11
"raw12980.40V_HAHM_60h_R2_20","raw12980","target",0.999540996055191,0.02,0.01,0.00577350269189626,0.005,5.29213252542552,11.4,0.982288067399991,12980,274591,462.32944,134414,4
"raw12980.40V_HALM_36h_R2_05","raw12980","target",0.971965046421425,0,0,0.0556027577253743,-0.0275,10.1200708166165,14.925,0.97095550030482,12980,371020,462.32944,182015,4
"raw12980.40V_LAHM_36h_R2_11","raw12980","target",0.98384491480201,0.02,-0.01,0.025,-0.0125,5.90225945436717,11.75,0.979127762203658,12980,210137,462.32944,62920,4
"raw12980.40V_LAHM_36h_R3_12","raw12980","target",0.991219334924837,0,0,0.0170782512765993,0.00250000000000001,8.81400400877301,13,0.98336030590426,12980,208218,462.32944,92465,4
"raw12980.40V_LAHM_60h_R3_24","raw12980","target",0.986047542013935,0,0,0.0163299316185545,3.46944695195361e-18,6.27428614797466,14.2,0.981484779507459,12980,253717,462.32944,92461,4
"raw12980.40V_LALM_36h_R2_02","raw12980","target",0.985910126996901,0.02,0.01,0.0189296944860009,-0.0125,6.38977047057769,14.825,0.977377818861437,12980,405993,462.32944,191126,4
"raw12982.20V_HALM_36h_R1_04","raw12982","target",0.998109681203258,0,0,0.0140788595317336,-0.00625,7.29535076998652,21.175,0.97523055064826,12982,2140773,462.35931,241546,8
"raw12982.40V_HALM_36h_R2_05","raw12982","target",0.989977292346152,0,0,0.0251661147842358,-0.0133333333333333,13.9231222552032,13.4333333333333,0.978351326039464,12982,292425,462.35931,158597,3
"raw12982.40V_HALM_60h_R1_16","raw12982","target",0.991065073078264,0.0288675134594817,-0.0166666666666669,0.01,0,7.72528316633119,6.7,0.979692572629257,12982,154902,462.35931,80603,3
"raw12982.40V_HALM_60h_R3_18","raw12982","target",0.93013674797619,0,0,0.120277457017791,-0.05,12.8764643180235,4.25,0.921215490099252,12982,180273,462.35931,87448,4
"raw12985.20V_HALM_36h_R2_05","raw12985","target",0.999698444232389,0,0,0.005,-0.0025,21.3799555659033,28.375,0.925918651513524,12985,645565,462.40414,122123,4
"raw12985.40V_HALM_36h_R1_04","raw12985","target",0.994233005484454,0,0,0.014142135623731,-0.01,14.9457630562422,30.325,0.933021188753475,12985,893859,462.40414,162144,4
"raw12985.40V_HALM_36h_R2_05","raw12985","target",0.999087599060342,0,0,0.00577350269189626,-0.00333333333333334,17.6898275853667,34.1,0.902276419797256,12985,590437,462.40414,136808,3
"raw12985.40V_HALM_36h_R3_06","raw12985","target",0.999645963195168,0,0,0.00577350269189626,-0.00333333333333334,15.9581744987744,32.6333333333333,0.923204527057107,12985,1047367,462.40414,195725,3
"raw12985.40V_LALM_36h_R1_01","raw12985","target",0.99986377444808,0.0230940107675851,0.0266666666666667,0,0,25.2845802812702,17.5,0.909978225540194,12985,805336,462.40414,147998,3
"raw12986.20V_HALM_60h_R2_17","raw12986","target",0.999941694328094,0,0,0.005,-0.0125,7.70124448817635,6.675,0.984305920440655,12986,869998,462.40414,19282,4
"raw12994.20V_LALM_60h_R2_14","raw12994","target",0.999735330419981,0.02,-0.01,0,0,21.626738851092,26.525,0.903619745104526,12994,1324278,462.5162,80228,4
"raw13080.20V_LAHM_60h_R1_22","raw13080","target",0.974509201913064,0,0,0.0166332999331662,0.000999999999999993,18.8070908613392,17.3,0.962971335305997,13080,612650,464.15387,37.5109819121447,10
"raw13080.20V_LAHM_60h_R2_23","raw13080","target",0.934613183751419,0.0178885438199983,0.00800000000000001,0.0291547594742265,0.02,24.2851806664064,20.9,0.797107894893903,13080,320672,464.15387,40.5571327182399,5
"raw13080.20V_LALM_36h_R2_02","raw13080","target",0.986580863077149,0.0809651600557742,0.0287499999999999,0.0244584195260913,0.03375,8.83984485965999,4.6,0.955629467681563,13080,59837,464.15387,19556,8
"raw13080.40V_HAHM_60h_R2_20","raw13080","target",0.995234362255754,0,0,0.0346410161513776,0.01,13.0034610777285,11.4,0.983241118340365,13080,953930,464.15387,63.0447936801412,3
"raw13080.40V_HALM_36h_R2_05","raw13080","target",0.997704715805145,0.0326598632371091,-0.0266666666666667,0.00983192080250175,0.00166666666666667,8.37768862316252,6.58333333333333,0.978885742336944,13080,46381,464.15387,2991,6
"raw13080.40V_LAHM_36h_R3_12","raw13080","target",0.996624899899098,0.0371034589582516,-0.0216666666666667,0.0175119007154183,0.00666666666666667,17.3351377265945,20.45,0.928693361526682,13080,50366,464.15387,902,6
"raw13420.20V_HAHM_36h_R1_07","raw13420","target",0.999957600167665,0.02,-0.01,0.005,-0.00750000000000001,9.27051778489206,10.975,0.981086210379489,13420,14839738,473.14865,117.419958156343,4
"raw13420.20V_HAHM_36h_R2_08","raw13420","target",0.988570066704457,0.0402492235949963,-0.018,0.0594138031100518,-0.024,14.2336924232611,10.34,0.935623281651249,13420,11913156,473.14865,101.674766174911,5
"raw13420.20V_HAHM_36h_R3_09","raw13420","target",0.999963552979229,0.045,-0.0225,0.033166247903554,-0.005,7.84362798709883,10.575,0.976053157974902,13420,15041935,473.14865,88.5900710680812,4
"raw13420.20V_HAHM_60h_R2_20","raw13420","target",0.99967977525288,0.0650000000000001,-0.0325,0.0125830573921179,0.0225,5.77638872191499,10.8,0.976833588791262,13420,11921442,473.14865,159.92585089141,4
"raw13420.20V_HALM_36h_R1_04","raw13420","target",0.999985142198145,0.02,-0.01,0.0244948974278318,0,10.7859476480589,14.45,0.978058518869983,13420,12674679,473.14865,115.170738887253,4
"raw13420.20V_HALM_36h_R2_05","raw13420","target",0.999986065688406,0.02,-0.01,0.0170782512765993,-0.00250000000000001,9.23219006159066,11.8,0.981230160962511,13420,14514283,473.14865,107.85513720485,4
"raw13420.20V_HALM_36h_R3_06","raw13420","target",0.986379574834368,0.0282842712474619,0,0.0320936130717624,-0.004,11.7696643962349,6.8,0.973856107845645,13420,12238468,473.14865,100.466963098404,5
"raw13420.20V_HALM_60h_R1_16","raw13420","target",0.999908841989246,0,0,0.0351188458428425,-0.00666666666666667,11.9500348674526,9.43333333333333,0.984231287322877,13420,5385473,473.14865,49.936879890296,3
"raw13420.20V_HALM_60h_R2_17","raw13420","target",0.999992195381059,0.0230940107675851,0.0133333333333333,0.0321455025366432,0.0366666666666667,14.0342438342791,2.6,0.974692134916782,13420,5289902,473.14865,72.7098085593909,3
"raw13420.20V_LAHM_36h_R2_11","raw13420","target",0.995422258277561,0.0231455024943138,-0.0125,0.0565053726901889,0.00250000000000001,8.41580146425249,16.6,0.973779639172073,13420,14678858,473.14865,43.6061978771797,8
"raw13420.20V_LAHM_36h_R3_12","raw13420","target",0.992605687311034,0.0357770876399967,-0.016,0.0632455532033676,-0.02,12.4206682589948,5.94,0.95873306548406,13420,13724635,473.14865,213.437416139544,5
"raw13420.20V_LAHM_60h_R1_22","raw13420","target",0.988808037382235,0.0581377674149946,-0.026,0.046690470119715,0.024,7.76871932817759,19.06,0.956458360809232,13420,10257461,473.14865,27.5046447401456,5
"raw13420.20V_LALM_36h_R2_02","raw13420","target",0.987601710792414,0.0319374388453427,-0.002,0.0432434966208793,-0.022,12.1209323073764,6.02,0.967581489677642,13420,12533747,473.14865,39.3339090186867,5
"raw13420.20V_LALM_36h_R3_03","raw13420","target",0.978650166324144,0.121983605455815,0.044,0.0380788655293195,0.02,6.37000784928873,10.72,0.95100059356606,13420,15083910,473.14865,106.844990265089,5
"raw13420.20V_LALM_60h_R1_13","raw13420","target",0.998180784816115,0.32218007387174,-0.07,0.0554977477020464,0.054,8.64939304228915,6.58,0.72267267904777,13420,6196719,473.14865,184.431550126369,5
"raw13420.20V_LALM_60h_R3_15","raw13420","target",0.999963950005911,0,0,0.0208166599946613,0.0133333333333333,11.1081051489442,10.7,0.985531571540425,13420,6155753,473.14865,40.0367980714691,3
"raw13494.20V_HALM_60h_R2_17","raw13494","target",0.996525292080943,0,0,0.0122474487139159,5.55077630994688e-18,4.50699456400826,17.06,0.97968470906828,13494,506794,475.63812,20595,5
"raw13706.20V_HAHM_36h_R1_07","raw13706","target",0.999817232201326,0.0258198889747165,0.0166666666666669,0,-0.02,9.51849077672856,13.2166666666667,0.977945562339155,13706,291255,482.08484,3450,6
"raw13706.20V_HAHM_36h_R3_09","raw13706","target",0.999844238064366,0,0,0,0,11.9470857175655,18.8428571428571,0.978735791128101,13706,533691,482.08484,17306,7
"raw13706.20V_HAHM_60h_R1_19","raw13706","target",0.999889223133527,0,0,0,0,15.0279739153354,16.1,0.97953840784019,13706,160448,482.08484,18594,5
"raw13706.20V_HALM_36h_R2_05","raw13706","target",0.999985822867623,0.0219089023002067,0.016,0,0,11.7337121150981,8.8,0.979966385856415,13706,396692,482.08484,17129,5
"raw13706.20V_HALM_36h_R3_06","raw13706","target",0.99988717470323,0.0151185789203691,0.00571428571428572,0,-0.01,14.8887781327319,20.7285714285714,0.966268706205262,13706,403256,482.08484,8808,7
"raw13706.20V_LAHM_36h_R3_12","raw13706","target",0.999336825910121,0.0230940107675851,0.02,0,0,10.8456980718931,10.825,0.979627472483414,13706,344054,482.08484,6930,4
"raw13706.20V_LALM_36h_R1_01","raw13706","target",0.999961763114184,0.0204124145231931,-0.0083333333333333,0,-0.01,12.6735025413919,21.8833333333333,0.965028275938166,13706,385424,482.08484,9111,6
"raw13706.20V_LALM_36h_R3_03","raw13706","target",0.999921936595017,0,0,0,0,12.9252724020295,22.3333333333333,0.973000938047924,13706,209126,482.08484,24226,6
"raw13707.20V_LAHM_36h_R3_12","raw13707","target",0.998693588078425,0,0,0.00447213595499958,-0.002,8.72479226113722,18.98,0.978842007545181,13707,491978,482.08484,6930,5
"raw13821.20V_HAHM_36h_R2_08","raw13821","target",0.99261924728822,0.0158113883008419,-0.005,0.0115950180872841,-0.007,6.85562218588186,18.12,0.976249997695691,13821,5099192,485.03366,145901,10
"raw13821.20V_HAHM_60h_R3_21","raw13821","target",0.994000295108646,0.0258774584753383,-0.01875,0.00755928946018454,-0.01,9.39603829889415,15.4375,0.974901875264776,13821,4845846,485.03366,156390,8
"raw13821.20V_HALM_36h_R1_04","raw13821","target",0.989905607961217,0.0193218356615859,-0.012,0.0124721912892465,-0.01,7.58568827903353,19.74,0.971621942480345,13821,5864011,485.03366,376867,10
"raw13821.20V_HALM_36h_R2_05","raw13821","target",0.998154271880963,0.0266666666666667,-0.0088888888888889,0.0158113883008419,-0.0266666666666667,7.12099790135562,20.3111111111111,0.968896718988665,13821,6150395,485.03366,394439,9
"raw13821.20V_HALM_36h_R3_06","raw13821","target",0.973638648777828,0.0161807966991178,0.00727272727272728,0.01300349603341,-0.0109090909090909,6.82276936574745,17.6727272727273,0.971950597680798,13821,4941513,485.03366,238874,11
"raw13821.20V_HALM_60h_R1_16","raw13821","target",0.998581388388096,0,0,0.00886405260427919,-0.0275,7.52518390852628,18.2375,0.976332808678848,13821,3999520,485.03366,296704,8
"raw13821.20V_HALM_60h_R3_18","raw13821","target",0.998906177072007,0.0133333333333333,-0.00444444444444445,0.00707106781186548,-0.0133333333333333,6.68688600504334,19.0222222222222,0.975882925823584,13821,3953666,485.03366,284171,9
"raw13821.20V_LAHM_36h_R3_12","raw13821","target",0.997136508950817,0.0163299316185545,-0.00666666666666667,0.0150554530541816,-0.0166666666666667,5.79816062787732,15.5333333333333,0.978880630824182,13821,6532637,485.03366,260185,6
"raw13821.20V_LALM_36h_R2_02","raw13821","target",0.990512518813115,0.018516401995451,0.01,0.0106066017177982,-0.00374999999999999,7.81892164651147,16.5875,0.977057469219825,13821,4429326,485.03366,158054,8
"raw13821.20V_LALM_60h_R1_13","raw13821","target",0.995119578297577,0.0178885438199983,0,0.0156669890360128,-0.0236363636363636,6.64654387291211,16.2636363636364,0.976700136201599,13821,3987422,485.03366,192278,11
"raw13821.20V_LALM_60h_R3_15","raw13821","target",0.998199912411178,0.0202259958738973,0.0090909090909091,0.0136181696807811,-0.0263636363636364,6.56403423624111,17.3363636363636,0.975466568745781,13821,4650545,485.03366,249591,11
"raw13821.40V_HAHM_60h_R2_20","raw13821","target",0.958206342966741,0.02,0.01,0.0330403793359984,0.0025,11.2291287878149,7.5,0.97086507015724,13821,4065124,485.03366,2845.9,4
"raw13821.40V_HALM_36h_R2_05","raw13821","target",0.999484968442756,0.02,0.01,0.0206155281280883,-0.0125,5.73432646437225,13.475,0.98107165276503,13821,4089488,485.03366,430880,4
"raw13821.40V_LAHM_36h_R2_11","raw13821","target",0.993881775664957,0,0,0.0189296944860009,0.00749999999999999,5.05338170601298,15.85,0.981593217810366,13821,6121001,485.03366,339894,4
"raw13821.40V_LAHM_36h_R3_12","raw13821","target",0.993602166119089,0,0,0.0173205080756888,-0.005,6.40468578464237,14.6,0.982000099361152,13821,5784627,485.03366,349679,4
"raw13821.40V_LAHM_60h_R3_24","raw13821","target",0.945063791368952,0,0,0.0216024689946929,1.04083408558608e-17,4.84518661491313,15.675,0.97174432641541,13821,6301861,485.03366,240894,4
"raw13821.40V_LALM_36h_R2_02","raw13821","target",0.956717020995353,0,0,0.01,-0.005,7.54381645234471,10.525,0.978008559337657,13821,2351933,485.03366,192774,4
"raw13981.40V_HAHM_60h_R2_20","raw13981","target",0.985114038209569,0.04,0.04,0.00894427190999915,0.106,4.24770526284487,7.56,0.951117200239914,13981,663087,487.15536,45501,5
"raw13981.40V_HALM_36h_R1_04","raw13981","target",0.999798636999798,0.0273861278752582,0.0299999999999999,0.00447213595499958,0.002,18.6400912014936,9.94,0.961844350288356,13981,1031860,487.15536,23679,5
"raw13981.40V_LAHM_60h_R3_24","raw13981","target",0.995834067158691,0.0264575131106459,0.00333333333333336,0.0255495161945931,-0.00555555555555555,14.0502471310808,15.2222222222222,0.967130620193397,13981,628158,487.15536,109019,9
"raw14125.20V_LALM_60h_R2_14","raw14125","target",0.835861047706884,0.0427200187265877,-0.0325,0.0216024689946929,6.93889390390723e-18,5.04050262044041,8.2,0.867935279764603,14125,4498363,487.50812,145266,4
